"sp","rho","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","X_10","vlag_1","vlag_2","vlag_3","vlag_4","vlag_5","vlag_6","vlag_7","vlag_8","vlag_9","vlag_10"
3,0.651154132820577,3,19,99,39,67,13,99,43,96,100,1,3,2,2,3,1,3,3,2,1
3,0.650972668474423,3,116,47,22,52,10,118,55,49,23,1,3,1,1,3,3,2,1,3,3
3,0.650872312516063,3,86,10,34,28,26,78,71,98,54,1,3,2,1,1,3,2,1,3,3
3,0.650720428470514,3,67,41,77,21,43,73,86,52,67,1,1,2,3,2,2,2,2,3,3
3,0.650674174731023,3,100,20,33,95,54,97,74,93,47,1,1,3,3,1,1,2,2,3,1
3,0.649611387923311,3,42,118,94,38,89,103,53,76,92,1,1,1,1,2,2,1,1,1,1
3,0.649571169853662,3,106,90,63,32,56,33,72,50,23,1,2,3,1,2,1,3,3,2,3
3,0.648950270411547,3,67,69,86,74,10,16,116,115,87,1,1,3,2,2,2,1,2,2,2
3,0.648657919637621,3,20,68,106,88,99,102,31,23,86,1,1,2,3,3,3,3,2,3,3
3,0.648620255739583,3,116,54,108,67,62,93,80,115,110,1,2,2,1,1,3,2,1,2,3
3,0.648340670451997,3,65,113,58,21,46,97,30,103,69,1,1,1,1,1,2,2,1,1,2
3,0.648270793609581,3,55,1,116,94,46,115,64,79,76,1,3,1,2,2,1,3,1,1,3
3,0.648258035890449,3,77,23,20,116,56,88,94,75,46,1,2,3,2,1,3,3,2,2,2
3,0.647931205456337,3,12,79,100,116,70,97,85,37,20,1,1,1,2,1,2,1,1,1,2
3,0.647872489381547,3,68,47,40,67,21,100,23,75,53,1,2,2,1,1,1,1,3,2,1
3,0.647715051017104,3,29,61,110,77,20,109,39,76,109,1,3,1,2,3,1,2,3,2,3
3,0.64764907586225,3,106,45,39,113,64,78,74,105,42,1,2,1,1,2,2,1,1,2,2
3,0.647496398982354,3,57,74,41,23,66,54,47,9,109,1,3,1,1,3,3,3,1,1,2
3,0.647416281104689,3,42,24,84,109,23,85,50,95,100,1,1,1,1,1,2,1,1,2,1
3,0.647220137807696,3,59,116,109,102,41,2,54,87,78,1,2,3,3,2,2,1,3,2,2
3,0.647124538719984,3,38,40,67,90,74,73,55,96,85,1,2,1,1,1,1,1,2,1,1
3,0.64711055562531,3,116,16,88,14,107,36,87,47,109,1,2,2,3,1,3,1,2,1,3
3,0.647030928806883,3,85,48,6,52,71,67,86,96,29,1,1,2,1,3,3,2,3,1,2
3,0.646740255523024,3,109,34,77,11,47,67,57,47,26,1,3,1,1,1,2,3,2,3,1
3,0.646647048106394,3,63,10,74,102,109,23,47,117,13,1,1,1,1,3,2,3,3,3,2
3,0.646461283107275,3,2,24,82,21,38,27,95,91,89,1,1,1,1,3,2,2,1,2,1
3,0.646317117451835,3,32,64,9,56,14,116,69,52,59,1,3,1,2,3,2,2,2,2,2
3,0.646298807649161,3,31,42,50,102,63,67,23,82,76,1,2,2,2,2,3,1,3,1,3
3,0.646235686028667,3,36,69,45,85,23,16,39,9,109,1,2,3,1,1,3,1,3,1,3
3,0.645915325802934,3,56,70,63,27,90,14,116,20,47,1,1,2,1,2,1,2,1,2,1
3,0.645833212035738,3,21,67,46,10,40,8,56,52,2,1,1,3,2,1,3,1,3,3,2
3,0.645687040382868,3,90,59,11,111,44,21,107,32,39,1,1,2,1,1,1,2,1,2,2
3,0.645506387821925,3,8,118,118,46,53,79,81,52,67,1,3,1,3,2,3,2,2,1,3
3,0.645414803005128,3,18,25,13,73,41,111,39,61,67,1,1,2,1,1,2,2,2,2,1
3,0.645405714640839,3,79,50,91,91,89,93,51,115,107,1,1,2,3,2,2,3,1,2,3
3,0.64532707090627,3,77,109,85,116,8,118,41,74,55,1,3,1,1,3,1,1,1,1,2
3,0.645299400195124,3,65,88,69,78,21,50,45,107,99,1,2,3,1,2,2,1,1,1,1
3,0.645183124857654,3,99,117,22,88,70,67,49,69,87,1,2,3,2,1,2,1,2,1,1
3,0.645075390233954,3,5,118,51,24,98,100,41,110,10,1,2,1,1,1,1,1,1,1,2
3,0.645016911579859,3,116,50,11,106,76,10,41,59,93,1,3,3,1,1,2,1,1,1,3
3,0.644624868857488,3,111,20,74,12,45,52,38,16,79,1,3,1,1,3,3,2,2,2,1
3,0.644606515789915,3,62,102,67,61,13,36,77,98,9,1,1,1,3,1,2,3,3,2,1
3,0.644512296072735,3,36,18,51,39,98,116,39,23,40,1,2,1,1,2,1,3,3,3,1
3,0.644488563613077,3,76,25,65,20,111,10,56,86,98,1,3,1,2,3,3,2,3,3,1
3,0.644336319724857,3,73,21,75,13,102,45,9,67,29,1,2,1,1,2,2,2,1,3,2
3,0.644247192955276,3,63,60,106,28,72,52,51,55,73,1,2,2,1,2,1,1,1,1,1
3,0.643798958591146,3,42,101,90,55,2,61,12,97,57,1,3,2,1,2,1,1,2,2,3
4,0.166953589399447,4,44,39,68,6,47,44,104,1,44,1,3,1,1,3,2,2,2,3,1
4,0.156319603158313,4,46,44,1,68,46,104,6,68,104,1,1,3,3,1,3,1,3,2,3
4,0.152325592457874,4,39,1,46,61,39,104,26,1,104,1,3,1,1,1,2,3,2,2,2
4,0.151968326395647,4,1,61,77,68,38,46,39,1,1,1,3,3,1,2,2,1,3,1,2
4,0.149890198145428,4,46,46,104,104,61,47,38,61,1,1,2,1,2,3,2,3,2,1,2
4,0.145011940392247,4,44,6,44,46,88,61,104,39,1,1,1,3,3,1,1,3,3,1,1
4,0.142313933403021,4,77,88,61,44,1,65,77,38,47,1,3,1,2,1,3,3,2,2,3
4,0.141942047564983,4,46,39,77,61,47,47,38,6,65,1,1,3,3,2,1,3,2,2,3
4,0.140723423970375,4,44,6,77,61,68,1,104,47,39,1,1,2,3,2,1,1,2,3,1
4,0.140077874144968,4,26,47,1,68,46,1,77,15,15,1,1,2,2,1,1,1,3,2,3
4,0.140038386492397,4,38,104,44,77,39,1,104,61,65,1,2,2,2,3,3,1,3,1,1
4,0.139999630727679,4,77,61,47,47,47,6,1,68,104,1,3,3,1,3,2,2,3,1,3
4,0.139510868244634,4,46,104,39,46,6,46,39,61,6,1,2,3,1,1,2,3,3,2,3
4,0.139100605558433,4,104,46,61,44,47,46,68,39,6,1,2,1,2,3,3,3,1,1,2
4,0.138365374535064,4,61,39,1,1,68,88,61,26,104,1,2,3,2,1,1,1,1,1,3
4,0.136452465057354,4,26,1,104,38,47,104,44,61,1,1,1,3,2,1,2,3,3,1,1
4,0.13554972921352,4,44,68,65,104,61,6,39,1,47,1,1,1,3,3,2,3,1,1,1
4,0.134914391979959,4,47,44,1,88,6,39,68,4,6,1,2,3,1,2,1,3,1,2,3
4,0.134379336039129,4,15,68,88,104,40,61,26,1,61,1,2,1,1,3,2,3,1,1,1
4,0.133851740215855,4,68,6,26,1,65,47,104,1,26,1,1,3,1,2,3,2,3,3,3
4,0.133849302081623,4,65,104,61,88,44,65,26,1,1,1,1,2,1,2,3,2,1,1,3
4,0.132875983298426,4,47,15,46,47,77,46,1,38,65,1,2,2,2,3,3,1,3,2,3
4,0.132712834617288,4,65,6,1,47,46,47,61,104,39,1,1,3,1,2,1,3,2,2,2
4,0.131701517522517,4,68,1,6,88,44,77,61,4,46,1,1,2,3,2,3,3,3,2,1
4,0.131488277905671,4,68,4,39,1,88,44,61,6,88,1,2,2,1,3,3,1,2,3,2
4,0.131337996560703,4,39,61,46,46,1,68,6,88,38,1,2,2,3,1,1,1,3,2,2
4,0.131159600264004,4,1,77,46,46,40,77,88,44,6,1,3,2,2,1,2,1,1,3,3
4,0.130858128440699,4,44,1,46,26,104,46,61,47,26,1,1,1,1,1,3,2,2,3,2
4,0.130703667484672,4,39,104,6,61,26,39,26,46,77,1,1,2,2,3,2,3,1,1,2
4,0.130331951918463,4,61,15,38,47,104,61,47,39,77,1,1,2,2,3,2,2,1,3,3
4,0.130309063884565,4,77,6,65,104,47,68,6,47,46,1,3,2,1,2,3,1,1,1,1
4,0.129747122044152,4,77,4,47,47,68,1,6,44,61,1,2,1,2,1,1,1,3,3,3
4,0.12949007777397,4,104,39,104,26,6,68,61,44,26,1,3,1,2,2,2,1,3,2,1
4,0.12925007084297,4,77,44,6,26,68,44,1,47,46,1,1,2,1,2,1,1,1,3,1
4,0.128413898401901,4,26,46,68,38,88,44,6,4,61,1,3,1,1,2,1,3,3,2,2
4,0.128364566001694,4,77,26,38,1,44,46,46,1,68,1,3,2,2,3,3,3,1,2,1
4,0.127856576009055,4,104,40,6,44,1,1,104,104,46,1,2,1,3,1,3,2,3,1,1
4,0.127193671804793,4,6,39,1,104,77,46,44,39,47,1,3,1,2,3,2,1,2,3,1
4,0.126576040311441,4,104,39,104,26,1,47,26,61,15,1,3,2,2,3,1,3,2,2,2
4,0.12656358609213,4,47,46,6,46,46,61,77,61,38,1,3,1,3,2,3,3,3,1,3
4,0.126503121540056,4,77,39,61,104,1,26,44,38,44,1,1,2,1,2,2,2,2,2,3
4,0.126186336128857,4,6,1,61,39,68,40,46,47,65,1,2,1,2,3,1,3,1,3,3
4,0.125991022029583,4,46,38,61,44,65,61,65,38,104,1,1,3,1,2,1,3,3,2,2
4,0.125012420872649,4,4,40,15,46,47,104,61,77,38,1,1,3,2,1,2,3,2,3,2
4,0.12477189524522,4,46,38,39,1,61,68,1,104,47,1,1,2,2,2,3,1,3,3,3
4,0.124317703468014,4,47,39,6,38,46,68,4,61,61,1,3,3,3,3,1,2,2,2,3
4,0.124268153566171,4,38,77,1,47,68,47,46,77,38,1,2,2,2,1,1,3,1,3,3
4,0.124239435840825,4,61,65,40,38,46,6,1,61,65,1,1,2,1,2,1,3,1,3,3
4,0.124139549364413,4,6,88,44,1,47,65,15,68,1,1,3,1,1,1,1,3,3,1,3
4,0.124056724902719,4,65,1,39,61,1,38,65,44,26,1,2,2,1,1,3,2,1,1,2
4,0.123824677417934,4,6,1,1,6,68,88,61,47,6,1,3,1,2,2,1,3,1,3,1
4,0.123588146880217,4,47,44,65,39,1,104,77,61,44,1,3,3,3,2,3,2,3,1,1
4,0.122942937838099,4,39,6,44,104,65,1,44,68,39,1,3,3,3,2,3,3,2,1,2
4,0.122922369151114,4,46,44,39,47,44,6,38,46,61,1,1,3,1,2,2,2,2,2,3
4,0.122762739355239,4,4,1,1,61,46,77,68,1,44,1,1,1,2,3,2,2,1,3,1
4,0.122597378969127,4,40,77,104,15,47,68,47,61,1,1,3,2,2,3,3,1,2,2,1
4,0.122183785229709,4,39,4,61,44,47,47,77,46,6,1,2,2,2,3,2,3,1,3,2
4,0.122153338510942,4,88,65,6,68,68,77,1,39,1,1,2,2,3,2,1,1,3,2,2
4,0.122152182992671,4,61,47,61,46,44,6,4,47,46,1,2,2,1,1,2,3,1,3,2
4,0.121944636710641,4,104,46,77,47,26,46,39,44,104,1,3,2,2,3,1,1,2,3,2
4,0.121674208012108,4,88,1,61,65,6,44,44,77,68,1,2,1,2,1,3,3,1,1,1
4,0.121412176435805,4,6,40,26,88,1,77,61,77,46,1,3,3,1,2,1,3,2,2,1
4,0.121148847365164,4,39,38,61,1,26,77,6,47,26,1,1,2,3,3,1,2,2,3,3
4,0.120501527765976,4,15,46,77,61,39,68,61,65,1,1,2,1,2,3,1,1,1,3,3
4,0.12011772089155,4,26,65,38,4,77,6,47,1,46,1,3,3,2,1,3,2,3,1,2
4,0.11983460937089,4,65,6,88,44,6,38,4,68,46,1,3,3,1,1,2,2,1,1,2
4,0.119806723439252,4,65,47,104,46,4,38,15,68,46,1,3,2,2,1,1,2,3,1,3
4,0.119548802882348,4,38,47,77,46,39,61,61,6,68,1,2,1,3,3,1,3,2,3,1
4,0.119505938701916,4,44,1,38,68,15,44,6,1,46,1,3,2,2,1,3,2,2,3,1
4,0.119449594441341,4,44,46,104,68,47,15,1,26,104,1,1,2,2,1,3,3,3,3,3
4,0.119048970867455,4,77,77,61,15,38,68,39,65,46,1,3,2,3,3,2,1,1,3,2
4,0.119021728055599,4,1,46,26,6,68,61,47,26,61,1,1,2,2,3,3,3,3,3,2
4,0.118836519149796,4,15,44,47,68,39,47,15,77,1,1,2,1,1,1,3,3,3,3,1
4,0.118166446970995,4,47,38,68,44,104,39,26,61,88,1,3,2,1,3,1,3,1,2,2
4,0.118045210917252,4,46,1,38,1,46,39,65,4,61,1,2,2,2,1,3,3,3,1,2
4,0.117432077611752,4,15,47,1,61,38,4,68,1,26,1,2,1,1,2,2,1,1,3,2
4,0.11721357881762,4,61,61,46,39,88,77,77,38,46,1,3,2,1,3,1,3,2,2,3
4,0.116857150585448,4,38,26,77,38,1,46,61,88,6,1,2,2,3,3,2,1,3,1,2
4,0.116769996920792,4,39,1,44,44,46,1,6,104,88,1,1,3,1,3,1,2,2,3,1
4,0.116736559716832,4,44,1,6,61,46,88,68,38,39,1,3,1,2,2,1,2,3,3,2
4,0.116674203086801,4,88,47,47,26,68,61,61,38,39,1,1,3,2,3,1,2,1,2,1
4,0.116557208534161,4,44,65,1,39,6,47,104,44,4,1,3,3,2,2,3,2,3,1,2
4,0.116493471899948,4,1,47,77,44,61,39,38,39,61,1,3,2,3,2,1,3,2,1,2
4,0.116323660917949,4,38,68,104,1,39,38,44,46,47,1,2,1,1,2,1,3,3,1,3
4,0.116156314780035,4,40,88,104,4,6,104,65,77,47,1,1,1,2,1,3,3,1,2,3
4,0.116008133540685,4,61,1,39,46,39,104,77,61,6,1,3,3,3,3,1,3,2,2,3
4,0.115755065752066,4,39,44,1,6,44,65,61,46,38,1,3,3,3,2,2,3,3,2,2
4,0.115722187866537,4,44,88,44,47,6,68,47,1,77,1,1,1,3,2,3,1,1,2,2
4,0.115681224560921,4,4,77,26,15,47,61,61,47,88,1,1,3,1,3,2,1,3,3,1
4,0.115519000046784,4,15,46,39,68,1,26,61,77,38,1,3,1,2,2,1,2,3,1,2
4,0.115515054755552,4,39,46,15,38,65,6,44,44,61,1,3,2,2,2,3,2,3,1,3
4,0.115455271718849,4,4,61,40,46,47,39,6,44,104,1,2,1,2,1,2,3,2,3,2
4,0.115389707441039,4,44,88,104,44,39,1,38,65,47,1,1,1,3,3,1,3,2,3,3
4,0.115297624330389,4,4,46,46,39,47,61,26,26,68,1,1,2,1,3,2,3,2,1,1
4,0.11457547348639,4,15,61,39,38,6,46,104,38,61,1,3,3,1,3,1,1,3,2,1
4,0.114366818761006,4,40,4,88,88,47,68,104,6,46,1,3,1,3,2,3,3,3,3,1
4,0.114168454681622,4,104,38,26,47,39,15,61,68,65,1,2,2,3,3,1,2,3,1,2
4,0.114037455353807,4,47,44,1,104,15,77,104,46,39,1,3,1,1,2,3,3,1,1,1
4,0.113941687527746,4,61,44,47,68,1,26,1,39,39,1,3,1,3,1,2,3,1,1,3
4,0.11379861809817,4,46,88,104,1,46,104,68,47,38,1,2,1,2,3,3,3,1,1,2
5,0.843543080359529,5,40,28,80,89,71,NA,NA,NA,NA,1,3,1,1,2,2,NA,NA,NA,NA
5,0.832845810520746,5,89,73,83,58,25,NA,NA,NA,NA,1,2,1,1,1,1,NA,NA,NA,NA
5,0.831316602641565,5,41,71,90,78,67,NA,NA,NA,NA,1,1,2,1,1,1,NA,NA,NA,NA
5,0.830146074281245,5,92,83,58,80,62,NA,NA,NA,NA,1,2,1,3,1,3,NA,NA,NA,NA
5,0.829858617671049,5,3,61,63,88,15,NA,NA,NA,NA,1,1,1,1,3,2,NA,NA,NA,NA
5,0.827694854131818,5,65,84,83,68,58,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA
5,0.827097068117273,5,89,47,83,58,93,NA,NA,NA,NA,1,2,3,1,3,2,NA,NA,NA,NA
5,0.826585148924964,5,58,109,9,104,109,NA,NA,NA,NA,1,3,3,1,1,1,NA,NA,NA,NA
5,0.825885798622194,5,40,71,27,88,47,NA,NA,NA,NA,1,3,1,1,1,2,NA,NA,NA,NA
5,0.825307171778978,5,76,58,10,39,86,NA,NA,NA,NA,1,2,3,1,1,1,NA,NA,NA,NA
5,0.823512153074299,5,2,58,38,64,77,NA,NA,NA,NA,1,1,3,3,2,2,NA,NA,NA,NA
5,0.822086199336422,5,45,83,54,89,111,NA,NA,NA,NA,1,2,1,2,2,1,NA,NA,NA,NA
5,0.821863612764962,5,89,101,80,42,12,NA,NA,NA,NA,1,3,1,1,1,3,NA,NA,NA,NA
5,0.821626808919477,5,60,40,52,109,79,NA,NA,NA,NA,1,1,2,2,3,1,NA,NA,NA,NA
5,0.821263111910073,5,89,6,10,8,14,NA,NA,NA,NA,1,3,3,3,2,1,NA,NA,NA,NA
5,0.821167162684668,5,80,3,103,13,89,NA,NA,NA,NA,1,3,3,1,1,2,NA,NA,NA,NA
5,0.820971414484818,5,10,80,37,52,5,NA,NA,NA,NA,1,1,1,2,1,1,NA,NA,NA,NA
5,0.820762231657678,5,91,3,62,15,32,NA,NA,NA,NA,1,1,1,1,2,1,NA,NA,NA,NA
5,0.820735963384891,5,89,38,29,98,79,NA,NA,NA,NA,1,3,3,1,2,1,NA,NA,NA,NA
5,0.820648074979549,5,53,89,58,50,74,NA,NA,NA,NA,1,3,2,3,1,2,NA,NA,NA,NA
5,0.820326183211826,5,15,103,98,8,109,NA,NA,NA,NA,1,1,1,2,2,3,NA,NA,NA,NA
5,0.820323633262288,5,65,89,20,97,25,NA,NA,NA,NA,1,3,2,3,2,1,NA,NA,NA,NA
5,0.820054781929126,5,42,97,88,89,32,NA,NA,NA,NA,1,3,2,3,2,2,NA,NA,NA,NA
5,0.820000786709449,5,71,37,88,18,10,NA,NA,NA,NA,1,2,2,1,1,1,NA,NA,NA,NA
5,0.819496495151153,5,29,91,15,80,84,NA,NA,NA,NA,1,1,3,3,3,1,NA,NA,NA,NA
5,0.819380629126941,5,30,15,56,55,9,NA,NA,NA,NA,1,2,3,3,3,1,NA,NA,NA,NA
5,0.819298480758668,5,29,45,51,97,47,NA,NA,NA,NA,1,1,1,2,2,1,NA,NA,NA,NA
5,0.818624324718895,5,46,71,118,66,10,NA,NA,NA,NA,1,2,3,1,2,1,NA,NA,NA,NA
5,0.81854794268538,5,66,14,46,83,111,NA,NA,NA,NA,1,2,1,2,1,1,NA,NA,NA,NA
5,0.818336377429121,5,58,51,91,1,89,NA,NA,NA,NA,1,3,2,3,2,2,NA,NA,NA,NA
5,0.818208272674981,5,114,89,35,80,115,NA,NA,NA,NA,1,2,2,2,1,2,NA,NA,NA,NA
5,0.818106914614499,5,58,107,65,95,45,NA,NA,NA,NA,1,3,1,2,1,3,NA,NA,NA,NA
5,0.81752772604007,5,20,72,89,81,101,NA,NA,NA,NA,1,1,1,2,1,1,NA,NA,NA,NA
5,0.817279467050272,5,62,35,41,71,39,NA,NA,NA,NA,1,2,1,3,2,1,NA,NA,NA,NA
5,0.817083993698537,5,53,89,86,88,117,NA,NA,NA,NA,1,3,3,2,1,1,NA,NA,NA,NA
5,0.81697573613345,5,58,53,38,77,9,NA,NA,NA,NA,1,3,2,3,2,1,NA,NA,NA,NA
5,0.816907877897645,5,47,74,15,12,3,NA,NA,NA,NA,1,3,2,2,2,2,NA,NA,NA,NA
5,0.816801247871187,5,55,82,58,112,27,NA,NA,NA,NA,1,1,2,3,1,1,NA,NA,NA,NA
5,0.816642145969517,5,44,89,50,28,51,NA,NA,NA,NA,1,1,2,3,2,1,NA,NA,NA,NA
5,0.816492130625439,5,56,51,51,27,32,NA,NA,NA,NA,1,3,1,2,1,1,NA,NA,NA,NA
5,0.816381545479645,5,16,39,107,53,89,NA,NA,NA,NA,1,2,1,1,2,2,NA,NA,NA,NA
5,0.8163357121103,5,9,108,98,89,107,NA,NA,NA,NA,1,1,1,3,2,3,NA,NA,NA,NA
5,0.816238115823938,5,113,15,83,113,26,NA,NA,NA,NA,1,2,2,1,1,1,NA,NA,NA,NA
5,0.815968119154557,5,107,95,110,56,89,NA,NA,NA,NA,1,1,1,1,1,2,NA,NA,NA,NA
5,0.815797322557961,5,70,42,78,10,55,NA,NA,NA,NA,1,1,1,1,2,2,NA,NA,NA,NA
5,0.81567661074747,5,60,110,84,3,71,NA,NA,NA,NA,1,2,1,1,1,2,NA,NA,NA,NA
5,0.815641108092815,5,92,29,53,85,104,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA
5,0.815484870235822,5,115,91,11,39,113,NA,NA,NA,NA,1,2,1,1,3,1,NA,NA,NA,NA
5,0.815444088405313,5,37,67,86,47,26,NA,NA,NA,NA,1,2,3,1,1,1,NA,NA,NA,NA
5,0.815323748478076,5,56,15,110,45,73,NA,NA,NA,NA,1,3,1,1,3,2,NA,NA,NA,NA
5,0.815161355547231,5,59,52,62,58,2,NA,NA,NA,NA,1,1,1,3,2,1,NA,NA,NA,NA
5,0.814864068747437,5,56,91,88,45,21,NA,NA,NA,NA,1,3,1,1,1,3,NA,NA,NA,NA
5,0.814692055976092,5,67,71,32,97,47,NA,NA,NA,NA,1,1,3,2,2,2,NA,NA,NA,NA
5,0.814359194366646,5,117,72,76,47,23,NA,NA,NA,NA,1,1,1,1,1,2,NA,NA,NA,NA
5,0.814257926895352,5,86,64,21,58,107,NA,NA,NA,NA,1,1,1,3,2,3,NA,NA,NA,NA
5,0.814165753265476,5,86,29,58,44,109,NA,NA,NA,NA,1,2,1,3,2,3,NA,NA,NA,NA
5,0.814152229778386,5,58,103,85,88,72,NA,NA,NA,NA,1,3,2,2,1,1,NA,NA,NA,NA
5,0.81408514109497,5,58,22,88,2,15,NA,NA,NA,NA,1,1,1,2,1,1,NA,NA,NA,NA
5,0.814084848461206,5,13,47,89,41,38,NA,NA,NA,NA,1,1,1,3,2,3,NA,NA,NA,NA
5,0.813733274574831,5,18,105,39,53,58,NA,NA,NA,NA,1,1,2,1,1,2,NA,NA,NA,NA
5,0.813726438531551,5,36,87,39,101,67,NA,NA,NA,NA,1,1,1,2,2,3,NA,NA,NA,NA
5,0.813720607618019,5,117,89,70,97,100,NA,NA,NA,NA,1,1,3,1,2,2,NA,NA,NA,NA
5,0.813716987898378,5,66,58,99,29,45,NA,NA,NA,NA,1,1,3,1,1,2,NA,NA,NA,NA
5,0.813583504110586,5,117,68,18,83,87,NA,NA,NA,NA,1,3,3,2,1,1,NA,NA,NA,NA
5,0.813368761021438,5,3,17,16,15,71,NA,NA,NA,NA,1,1,2,1,3,2,NA,NA,NA,NA
5,0.813330281878008,5,45,58,103,115,34,NA,NA,NA,NA,1,3,3,2,2,1,NA,NA,NA,NA
5,0.813084795817492,5,31,34,49,40,118,NA,NA,NA,NA,1,2,2,1,2,1,NA,NA,NA,NA
5,0.812983558539655,5,15,61,117,13,46,NA,NA,NA,NA,1,3,2,3,1,1,NA,NA,NA,NA
5,0.812972520823833,5,88,6,9,62,97,NA,NA,NA,NA,1,2,3,1,1,1,NA,NA,NA,NA
5,0.812600669841278,5,65,91,57,65,21,NA,NA,NA,NA,1,3,2,1,1,3,NA,NA,NA,NA
5,0.812357231460705,5,97,58,40,95,38,NA,NA,NA,NA,1,2,2,3,1,3,NA,NA,NA,NA
5,0.812284966490978,5,62,71,41,56,53,NA,NA,NA,NA,1,1,3,3,1,2,NA,NA,NA,NA
5,0.812252341050146,5,88,16,57,101,89,NA,NA,NA,NA,1,3,2,1,1,1,NA,NA,NA,NA
5,0.812232647707001,5,52,58,23,50,35,NA,NA,NA,NA,1,2,3,1,1,3,NA,NA,NA,NA
5,0.812172038117004,5,59,58,89,117,104,NA,NA,NA,NA,1,3,3,2,1,2,NA,NA,NA,NA
5,0.812058012343917,5,97,39,80,101,26,NA,NA,NA,NA,1,2,2,1,1,2,NA,NA,NA,NA
5,0.811982811382865,5,99,115,6,25,58,NA,NA,NA,NA,1,2,1,3,1,1,NA,NA,NA,NA
5,0.81186820778585,5,89,50,18,32,115,NA,NA,NA,NA,1,3,3,1,1,2,NA,NA,NA,NA
5,0.811651172685505,5,103,46,87,23,64,NA,NA,NA,NA,1,2,2,2,2,1,NA,NA,NA,NA
5,0.811534931119962,5,42,81,11,89,2,NA,NA,NA,NA,1,2,2,1,2,1,NA,NA,NA,NA
5,0.811451685442432,5,92,110,52,2,94,NA,NA,NA,NA,1,3,2,2,1,1,NA,NA,NA,NA
5,0.811334427854215,5,21,91,47,69,65,NA,NA,NA,NA,1,2,3,1,1,2,NA,NA,NA,NA
5,0.811325472415733,5,89,23,27,15,13,NA,NA,NA,NA,1,2,1,2,1,1,NA,NA,NA,NA
5,0.811323361504019,5,101,89,62,66,41,NA,NA,NA,NA,1,2,2,3,2,1,NA,NA,NA,NA
5,0.811323339134161,5,109,103,66,81,90,NA,NA,NA,NA,1,3,1,1,1,1,NA,NA,NA,NA
5,0.811317587529575,5,117,24,58,103,93,NA,NA,NA,NA,1,3,2,3,2,3,NA,NA,NA,NA
5,0.811264892509134,5,37,41,107,91,39,NA,NA,NA,NA,1,2,1,1,2,1,NA,NA,NA,NA
5,0.81125527995173,5,85,103,19,58,89,NA,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA
5,0.811027005281157,5,110,13,58,71,12,NA,NA,NA,NA,1,3,2,1,1,3,NA,NA,NA,NA
5,0.810991163066099,5,94,92,39,2,64,NA,NA,NA,NA,1,2,1,2,1,1,NA,NA,NA,NA
5,0.810960145743093,5,13,91,39,44,73,NA,NA,NA,NA,1,1,2,2,2,2,NA,NA,NA,NA
5,0.810959054068066,5,42,64,15,32,89,NA,NA,NA,NA,1,2,2,3,3,2,NA,NA,NA,NA
5,0.81079488987873,5,47,109,1,63,65,NA,NA,NA,NA,1,1,3,1,1,3,NA,NA,NA,NA
5,0.810763577989018,5,96,47,71,47,32,NA,NA,NA,NA,1,1,2,1,3,3,NA,NA,NA,NA
5,0.81073425417089,5,5,109,27,22,116,NA,NA,NA,NA,1,3,2,3,1,2,NA,NA,NA,NA
5,0.810599827801471,5,117,90,89,37,52,NA,NA,NA,NA,1,1,2,2,2,1,NA,NA,NA,NA
5,0.810591646473747,5,39,89,13,57,71,NA,NA,NA,NA,1,3,3,1,1,1,NA,NA,NA,NA
5,0.810544099490143,5,8,80,100,58,17,NA,NA,NA,NA,1,1,1,1,3,2,NA,NA,NA,NA
5,0.810274347487688,5,90,39,89,74,113,NA,NA,NA,NA,1,2,1,2,2,1,NA,NA,NA,NA
5,0.810084337372579,5,109,58,80,62,110,NA,NA,NA,NA,1,1,3,2,3,2,NA,NA,NA,NA
6,0.8820490255761,6,7,110,32,79,30,NA,NA,NA,NA,1,2,1,2,1,2,NA,NA,NA,NA
6,0.881870699074313,6,46,52,89,23,79,NA,NA,NA,NA,1,3,1,1,3,1,NA,NA,NA,NA
6,0.880406324180422,6,37,40,21,58,71,NA,NA,NA,NA,1,1,2,2,1,1,NA,NA,NA,NA
6,0.880278518343126,6,58,40,1,24,103,NA,NA,NA,NA,1,1,2,1,1,1,NA,NA,NA,NA
6,0.880078805896997,6,81,1,76,27,36,NA,NA,NA,NA,1,1,1,1,2,1,NA,NA,NA,NA
6,0.87890322365272,6,76,15,30,94,15,NA,NA,NA,NA,1,2,1,1,2,2,NA,NA,NA,NA
6,0.878576766947883,6,10,3,15,19,66,NA,NA,NA,NA,1,3,1,3,1,2,NA,NA,NA,NA
6,0.878314770195812,6,32,30,74,80,73,NA,NA,NA,NA,1,2,1,1,1,3,NA,NA,NA,NA
6,0.87671715173956,6,40,46,20,118,25,NA,NA,NA,NA,1,2,3,1,1,1,NA,NA,NA,NA
6,0.876254958656477,6,19,97,21,51,75,NA,NA,NA,NA,1,2,2,1,1,1,NA,NA,NA,NA
6,0.875983261248392,6,26,60,71,3,5,NA,NA,NA,NA,1,3,3,3,1,1,NA,NA,NA,NA
6,0.875591732484008,6,85,43,76,51,1,NA,NA,NA,NA,1,3,1,2,3,1,NA,NA,NA,NA
