"","Day003","Day004","Day005","Day006","Day007","Day008","Day009","Day010","Day011","Day012","Day013","Day014","Day015","Day016","Day017","Day018","Day019","Day020","Day021","Day022","Day023","Day024","Day025","Day026","Day027","Day028","Day029","Day030","Day031","Day032","Day033","Day034","Day035","Day036","Day037","Day038","Day039","Day040","Day041","Day042","Day043","Day044","Day045","Day046","Day047","Day048","Day049","Day050","Day051","Day052","Day053","Day054","Day055","Day056","Day057","Day058","Day059","Day060","Day061","Day062","Day063","Day064","Day065","Day066","Day067","Day068","Day069","Day070","Day071","Day072","Day073","Day074","Day075","Day076","Day077","Day078","Day079","Day080","Day081","Day082","Day083","Day084","Day085","Day086","Day087","Day088","Day089","Day090","Day091","Day092","Day093","Day094","Day095","Day096","Day097","Day098","Day099","Day100","Day101","Day102","Day103","Day104","Day105","Day106","Day107","Day108","Day109","Day110"
"Day013",0.434862567994568,0.323719162116186,0.238236753442853,0.187560287768746,0.183849393198608,0.181608758581356,0.129845196841298,0.109486109447737,0.0842427861720514,0.083850625111677,0,0.0543216569978272,0.11186468800217,0.141744067781534,0.183208979292252,0.254965948641175,0.292712561511219,0.307471457348836,0.344451774182777,0.319225532153615,0.301437441760334,0.334767053360043,0.382183932853822,0.378675901785533,0.421846076942655,0.357300533271797,0.363385919360451,0.292689343313659,0.278272518826391,0.367569824661621,0.376393008509353,0.372455042789413,0.377956044781771,0.312435289681254,0.294318690815869,0.29398431912882,0.286977201532086,0.325291167819879,0.27002051447,0.245316368290187,0.300771012190977,0.258529849592586,0.246324440631305,0.258471034438199,0.302213183239533,0.275253444902752,0.342433685795484,0.309694081460355,0.347739096914558,0.309349709697051,0.365520024253173,0.36398979254138,0.290095432294198,0.367662251874779,0.37549095707996,0.455872162856251,0.514321190083998,0.559772321647799,0.565025627726524,0.585764385268641,0.60912825421137,0.638899647568748,0.645301596103547,0.653234981270403,0.67165979686985,0.680817233071596,0.70545563729729,0.718734466811094,0.730935424965784,0.731232426780156,0.740398998660384,0.746752864706331,0.764582933009999,0.766848034917851,0.7674915369093,0.770454904581635,0.783726463424326,0.792993185144825,0.797680397623499,0.804091499601959,0.805577479259028,0.808948855911463,0.80592406566903,0.812533963440621,0.814153322414424,0.816670806661833,0.822828049858229,0.819881249642701,0.826210470451297,0.827538469515174,0.831260548525186,0.830575582393554,0.836178594471809,0.831947553153444,0.837410285288374,0.83639759179591,0.838172135372137,0.838876903694028,0.839479546659197,0.8396621869,0.837140790677786,0.843161264903921,0.844562774816995,0.844528896,0.848142015992278,0.847020611353825,0.847672781210761,0.839383126700804
"Day014",0.466310332231321,0.355580250054223,0.271603019659136,0.215725894764899,0.196946051779389,0.198433788279961,0.15062880134,0.142333383377135,0.115223063009815,0.109623238551096,0.0543216569978272,0,0.108170936281346,0.139669593870335,0.187737010070306,0.258417295428539,0.298152035238074,0.313604578465976,0.37232551103766,0.324232002760273,0.307089591376614,0.336596667226732,0.37495340025,0.367139890472151,0.405112665758103,0.342627073177271,0.345755008156729,0.292883580090712,0.27792746364361,0.361940772728284,0.376065444975598,0.369667601125758,0.369398553058377,0.316233976747864,0.29492702987288,0.287692309245754,0.281150642359537,0.3400136105767,0.279664800657204,0.251827808207409,0.310821500747567,0.2659121008,0.251308805298717,0.265159666885113,0.311748157026559,0.28336199039,0.355122154320283,0.318988884787025,0.358517288781889,0.320393612232135,0.375729996549365,0.37599592182816,0.299430229741017,0.376745161300512,0.387759474865102,0.469099316460436,0.528438700077725,0.572957301042136,0.57840494844054,0.59945772102203,0.62028181012684,0.652269058470421,0.656746616976865,0.666883317173325,0.683024536442679,0.692758929644609,0.717159488011816,0.730287497362926,0.744905867149593,0.749768775841269,0.758777984452061,0.764323203388249,0.782136173672178,0.785981252321808,0.785768395430712,0.788920494485224,0.80232395328593,0.808896154437133,0.81462112883171,0.822046309803559,0.822695527530887,0.82628583068216,0.823482486220882,0.828696728330556,0.830224170716605,0.832835448653343,0.8396262879,0.836934809794076,0.842571044061807,0.843938728496242,0.847463727155253,0.846369616373827,0.85049198196402,0.84755922428372,0.85333117732,0.852986323897795,0.853808986142426,0.853776716015118,0.853789164430731,0.85398282088146,0.851939865590376,0.857134542225,0.857804992207821,0.858134076631418,0.862943165663427,0.859670449344911,0.859937769582101,0.852367401542215
"Day015",0.414361749357071,0.301783164293018,0.223963499424322,0.203704065069629,0.219373632967294,0.22596464899387,0.183596872694492,0.133029821513004,0.12852817001536,0.153916502506922,0.11186468800217,0.108170936281346,0,0.0625410838165569,0.119676105928418,0.178214077535198,0.22499961809425,0.239079286156195,0.332068488280113,0.241192187655528,0.231120443409176,0.262293448557377,0.327027501310189,0.318377906544305,0.375237370356247,0.306663868045733,0.314893528707128,0.21238319700239,0.207930553597722,0.301051400692905,0.301853036318397,0.299295642818539,0.317411615241194,0.242581118025742,0.229760651450875,0.234609632397654,0.223868579565971,0.305921072337352,0.254557993729818,0.234030857221277,0.282990665310191,0.259384749742218,0.274240709759917,0.261633861107528,0.298505644067537,0.285091333761447,0.321657261575318,0.282803365389446,0.327267102629727,0.296760725697131,0.346279843269418,0.344978768026725,0.278341217123299,0.350503586251702,0.351066508777872,0.432574853680928,0.493534345625711,0.53056404748643,0.541373241745224,0.558262806057548,0.581881367784007,0.617557582606927,0.619455187299027,0.630752543115847,0.64670298352473,0.656912658245439,0.679264867076322,0.695650484155,0.707301277205365,0.700133293834483,0.710518097973158,0.713987616478591,0.733918422290643,0.73743961907556,0.736275706841098,0.743232485079729,0.755078492584695,0.766863039123497,0.769013243568901,0.774658558021268,0.779569596347715,0.780843066591916,0.778884542567739,0.786853108051971,0.787483769282125,0.789468419000527,0.79600958371612,0.793513223741356,0.797420738011271,0.802197956473846,0.805709851845258,0.803861815533536,0.8100200213281,0.807037624653156,0.812106520155637,0.810970777422836,0.814142672721374,0.816221548521946,0.821096727486261,0.816216437337352,0.818653088133654,0.826953908181248,0.83118430314435,0.831971726896721,0.833783625679142,0.833576801670818,0.837233684617325,0.824976867977876
"Day016",0.386934668592261,0.274732416540879,0.202192386205792,0.215820442898022,0.230954519548489,0.245857438162625,0.20218926236388,0.152355675613906,0.156641796864336,0.178768399396956,0.141744067781534,0.139669593870335,0.0625410838165569,0,0.0946682587324266,0.149529723968037,0.194083054426562,0.214591044185708,0.306622859129738,0.222311881476104,0.211521154481926,0.250823160796221,0.323552385517204,0.317382844471435,0.374203793841902,0.303427702093034,0.314228586554289,0.196720916134508,0.204102823167754,0.300411985460452,0.289693463936824,0.290358783716771,0.319328953678066,0.230086803116239,0.216800600871816,0.235891782126744,0.223875256865374,0.285915529725704,0.252062637238616,0.232884219100547,0.277033525788682,0.275944979419823,0.291829929436653,0.283963001203085,0.308217163814589,0.307492980678088,0.307530434525031,0.294341373096452,0.317443811466349,0.295288154325037,0.327976374557042,0.326771391833465,0.274272643761687,0.341160023789061,0.339799405515729,0.416895452697466,0.475923135760751,0.514260255129145,0.52451155048804,0.544116073030147,0.570636636893504,0.605606516978879,0.608540380529359,0.613702526226699,0.631635500914995,0.641561583555091,0.664540169743163,0.683706671964281,0.693739893002344,0.680244819434765,0.689784237512573,0.692459471887678,0.713204318348642,0.716458897221494,0.716083311689811,0.723027811265845,0.738796676822202,0.747111307960116,0.750473500109867,0.755049172098371,0.759569215774426,0.762072297209742,0.761927597274284,0.768415951320527,0.767308044108143,0.77588443621681,0.777787403332222,0.775589118277953,0.77753860791892,0.786551433600277,0.790006820082549,0.789130151830577,0.793595558483096,0.792946995570023,0.798385760331089,0.798806388768048,0.803600335427496,0.806487484187416,0.813115581081213,0.807261892232528,0.811122554658112,0.818968307546293,0.822687933739505,0.822396561541544,0.825720471183943,0.825381657015716,0.828356388162016,0.812654710243114
"Day017",0.329420427299765,0.229748204199933,0.210813922151838,0.23089714634461,0.255550677452499,0.27280557917364,0.232816677100821,0.179777008327191,0.190889242766182,0.208407734782294,0.183208979292252,0.187737010070306,0.119676105928418,0.0946682587324266,0,0.10720509097,0.138613352092921,0.158583472869515,0.247812769296326,0.198486217694008,0.184497103941551,0.246192429736079,0.330927492903273,0.32307823982677,0.378755407662044,0.307592202817683,0.32198131011966,0.184740299001145,0.20102056585402,0.303569194224375,0.27594661457,0.29140042731,0.323378829513532,0.210532379325526,0.204290123099786,0.230991310585395,0.220982516853371,0.261983150417859,0.242706938078641,0.267046947448324,0.288441378650673,0.325844779783146,0.34146618222,0.330869735973456,0.357271292650718,0.352682829833817,0.346456471585157,0.33516195793,0.326609146892661,0.324802065054527,0.325916674113259,0.32316273853939,0.313451844413432,0.348453254236062,0.331760534753435,0.392838563742501,0.447156495920406,0.488734645309774,0.50303734676,0.523674113794289,0.549969353545745,0.584785693489826,0.586513706757932,0.59137602788613,0.610711446605839,0.620052094116201,0.644287703843086,0.661414922520315,0.670750874405429,0.644837983381308,0.656248686478593,0.659320991953407,0.676428781575146,0.680553059874861,0.680923853097976,0.689815878270533,0.706859593851465,0.709152391278366,0.719364398196127,0.726603864358633,0.724748072514496,0.72933343450218,0.731792984024635,0.735224341905153,0.74022099919831,0.746782997468735,0.746322529113658,0.748508516129999,0.746123684812694,0.756455444983654,0.768657601707351,0.764184693385328,0.772291945225199,0.76954538698498,0.779970052394499,0.777978100071119,0.782094257073074,0.789215241952108,0.795848491465917,0.789221631626839,0.793299547911397,0.798705043932013,0.803715589415889,0.801842668357027,0.803825948100001,0.805768043301943,0.811564910588116,0.79605897928796
"Day018",0.316375785898983,0.25831772799179,0.264759902321028,0.295717849001693,0.328502204618914,0.347925347377397,0.306573366712665,0.249634142669985,0.261585307924768,0.280180619824806,0.254965948641175,0.258417295428539,0.178214077535198,0.149529723968037,0.10720509097,0,0.111062228653334,0.130514367177831,0.219312086287324,0.131887799954341,0.121251966967875,0.187909882993456,0.275857643411897,0.266835609127332,0.327256735899727,0.259315292303339,0.288742312798663,0.150777415923692,0.175095247863502,0.251500233396198,0.21365909629,0.23867762626,0.269711975024606,0.181574052366829,0.187661775130617,0.215374393874692,0.230838303073075,0.288727793348662,0.303898192929559,0.331395149256715,0.351479924629728,0.38198601152455,0.39798519401,0.393228581990339,0.412360769872371,0.416760539505419,0.39974307224903,0.397642014930001,0.389192338768919,0.385169112576076,0.382206124783822,0.378443744552707,0.375332319273123,0.4074961103337,0.384554091380004,0.390806841212644,0.435756122161033,0.478723111459575,0.488538411370001,0.512429003284627,0.539176412183964,0.573584300681171,0.573094174737866,0.583341009526251,0.600988955375985,0.608032931946081,0.636005245431761,0.651657157250901,0.662601789264574,0.629342814432239,0.641271944808968,0.642854936153571,0.660906979564914,0.667020922343373,0.664179612478395,0.671357713528779,0.698262349341509,0.698630552107945,0.710485953107903,0.718868373968594,0.71445706612429,0.720781604192566,0.723144899974463,0.722357770396377,0.728739864087793,0.739433858988699,0.736729815163419,0.73962348903,0.73423935225329,0.74274519102386,0.758739037128095,0.757386393735771,0.762980278304594,0.760412221055574,0.770439858134261,0.770717064920828,0.770710470613757,0.778557735042215,0.787242709695745,0.780209820446704,0.783704459600534,0.790357641272097,0.792623337426222,0.790916864296864,0.795467504410001,0.797363004442027,0.79901144336799,0.78600029149786
"Day019",0.252812292566377,0.228642809371432,0.256369038912309,0.300532904931968,0.345408675912537,0.372891648588052,0.336885314023369,0.282221921872056,0.295501881054658,0.315908863056319,0.292712561511219,0.298152035238074,0.22499961809425,0.194083054426562,0.138613352092921,0.111062228653334,0,0.0695279450381288,0.154532435422273,0.162199001066756,0.154809105787197,0.219105248456574,0.3099042222831,0.299518222897513,0.36229896337087,0.320746419049057,0.350059500180252,0.201509933571865,0.233696774046169,0.283915851535805,0.240982475671385,0.27001816298095,0.303917677404364,0.189405471398636,0.219118542210758,0.275771730598274,0.287728404112053,0.298776051619483,0.318403252630001,0.349688139916013,0.365779673479027,0.400758562174009,0.417230294858742,0.411682696568242,0.429500494011443,0.432422751504325,0.414811782666075,0.412489258798813,0.399839689158987,0.399022738783152,0.392683826793037,0.388511475282484,0.390760673262185,0.417483132672039,0.399174936348067,0.403610368920694,0.416321849600859,0.462603786897314,0.477172627997844,0.499018193092545,0.527113078919068,0.557814907119695,0.562134739384379,0.568461655542948,0.58736213589238,0.594869523262026,0.621082898325057,0.636453189007267,0.647280065248256,0.597881432480159,0.616827166715327,0.617801400019555,0.632081659049999,0.642315553226021,0.638619084014455,0.653352748152268,0.67553984449649,0.679722525781992,0.691971364576226,0.700578758172994,0.697239755668487,0.702698481357839,0.705437673328526,0.703643363652599,0.713178207961395,0.722658602602775,0.717073405507171,0.722649044114159,0.714763036148541,0.727144551228186,0.742896688293139,0.741085111960713,0.746427711187321,0.745706290970344,0.753983399327539,0.754380641363859,0.7546547215684,0.762154878255946,0.77219469496886,0.76575114937,0.764247789922319,0.775058959955624,0.776809517950044,0.771490920779999,0.77536325292337,0.779353293945517,0.784604091001077,0.768607693401156
"Day020",0.272890241072747,0.246168242995771,0.271673324447226,0.314168674299713,0.359052627827331,0.385263916192379,0.345831696384396,0.288932013758893,0.306978448622279,0.32558217480593,0.307471457348836,0.313604578465976,0.239079286156195,0.214591044185708,0.158583472869515,0.130514367177831,0.0695279450381288,0,0.135573401698389,0.155854359553572,0.154967241703801,0.211842683207244,0.302954127590752,0.292572818064629,0.367278532923564,0.333297486389995,0.360036476842404,0.212146255661818,0.24474786186958,0.280573660642015,0.23349910400401,0.264417361945865,0.307163092122287,0.198167009397973,0.228163021392282,0.285847521965014,0.300176166689006,0.307823792937705,0.33440049256008,0.363453564067721,0.380533862342124,0.413849184100178,0.43133344713588,0.426180950504262,0.444068751779967,0.448213606253098,0.431257372061281,0.4266538251356,0.411702070555873,0.414653469986828,0.401582921408112,0.396615598297595,0.402700173527149,0.426616998278533,0.407475829902963,0.41199142098588,0.408573144077043,0.456579364786527,0.468737956928125,0.492627996424779,0.519181227131817,0.552223461936867,0.554979040531073,0.56419866729039,0.581429087081164,0.589020591921232,0.612546542154761,0.629139359810001,0.640768902710728,0.589772316589999,0.610558432186369,0.609820766260491,0.625086307451881,0.636886669338271,0.632212010097127,0.646375908075188,0.665485950071602,0.673616083027361,0.684179329664215,0.690893377109908,0.68848812770508,0.696798901765453,0.699007647675921,0.696901160720608,0.708062432619346,0.713723557371393,0.710619705555403,0.71351690541281,0.710426664547105,0.720632781447428,0.738049862163928,0.735052008871324,0.7392055028774,0.738939303071306,0.750171678948765,0.747154882554715,0.74785710481,0.756350283337817,0.76350209357108,0.758628510221897,0.758797828073821,0.766269326898314,0.769205355783077,0.764897626812367,0.768614154176118,0.771733897198587,0.776318458684343,0.761814198113328
"Day021",0.22279366013057,0.212443113036373,0.262549827246872,0.315590230214753,0.363814492449124,0.387127014660807,0.345163196046548,0.297274727526486,0.313677068357748,0.33116080105,0.344451774182777,0.37232551103766,0.332068488280113,0.306622859129738,0.247812769296326,0.219312086287324,0.154532435422273,0.135573401698389,0,0.238433391770462,0.246750564371688,0.298288293362982,0.383578310756163,0.388067057897536,0.460063194234599,0.42984477665864,0.454874074162724,0.306474257756288,0.33857442661992,0.374452479343787,0.304877207994328,0.348502224242801,0.399546865933023,0.288137820796948,0.321986751547631,0.384950100503849,0.399013332989064,0.336936101053315,0.370116979982597,0.412341601475259,0.402495429559874,0.437088453915628,0.456861468959009,0.453021020336492,0.470242391872648,0.474637196395253,0.453486660201976,0.45368598042912,0.437711340873451,0.439580329348073,0.425222123414369,0.419926033615498,0.427516782532899,0.44652813650151,0.429736599437026,0.429034811119951,0.427321432841541,0.451516616828227,0.469814551828556,0.49152512492305,0.518918985237459,0.550094472039734,0.553479575073394,0.56176774373191,0.580317705140983,0.589885855810252,0.611858777581481,0.62662266499547,0.637431449284619,0.586113326989317,0.604868919143707,0.604717212017786,0.619178457337615,0.631633699892372,0.62748235981235,0.642632554008557,0.659345441183626,0.669537854298347,0.678950863445446,0.689222599579322,0.685588408804716,0.69337260006453,0.696833984994546,0.69468611394969,0.70514657220705,0.712800306368617,0.708696502052913,0.71281116482005,0.707234307124885,0.716701076704164,0.737009056738928,0.732078183556792,0.738229806372145,0.738458542896154,0.747640838722522,0.745522388538726,0.747282372074007,0.756103897430975,0.762929208973555,0.757734650184845,0.756894641846629,0.767079219760481,0.769725961414967,0.76543283926469,0.767849230668125,0.771533345140281,0.776329560045591,0.762726969005931
"Day022",0.377483253745762,0.345559825730733,0.335381371763292,0.361875714381906,0.394620395476816,0.410968785493494,0.378336421967566,0.324945568976373,0.330900639906727,0.35265869526058,0.319225532153615,0.324232002760273,0.241192187655528,0.222311881476104,0.198486217694008,0.131887799954341,0.162199001066756,0.155854359553572,0.238433391770462,0,0.0647667560981996,0.101035756564042,0.178777144593576,0.171675179372425,0.253565085540142,0.217859146493518,0.252615344881316,0.182414273345407,0.199222908677989,0.161434673593543,0.128064318054359,0.147135405544265,0.185283643550368,0.197326383800134,0.221890445812796,0.232517510999301,0.261502700125848,0.331115604493278,0.341559480863416,0.353365656659399,0.377776343572444,0.406782059198135,0.432550573012837,0.427739216621474,0.451921283286298,0.448312172538966,0.443638459216763,0.432613914472837,0.4284279164557,0.426223028173197,0.422761171697114,0.41708103640794,0.405525605385944,0.44622649179492,0.423385667740363,0.431042945342672,0.434707468973918,0.473789901162107,0.486391618682569,0.50429837654735,0.53193556753511,0.56784168995402,0.56965507934,0.580118231678398,0.597631094828048,0.605618562598029,0.63174332034292,0.651274948412667,0.659329236045934,0.628985018074115,0.64164954855075,0.642100220835369,0.661112108096611,0.665954512334926,0.665916671790021,0.673792389100642,0.696295383313038,0.703532898089624,0.709985060089454,0.714234619769999,0.713049203935697,0.720045672053999,0.721957744475829,0.721185754237881,0.727296468999093,0.733706587420002,0.734586592854693,0.735471083851322,0.73056240010482,0.739626194025208,0.75237215287981,0.749745024887519,0.756743086605405,0.756090035947075,0.763825387325276,0.763225181881713,0.764815133335287,0.76997022020345,0.77868476169668,0.773594772027736,0.776530988671006,0.78466949870323,0.789006633987386,0.785882409177858,0.789632678121053,0.791244788563133,0.794599385098974,0.781603335048908
"Day023",0.372328597605107,0.339648323773112,0.336832688946264,0.359671422742847,0.385666386793208,0.403490256419826,0.364763195137643,0.30950289728143,0.317272387811927,0.339207814582952,0.301437441760334,0.307089591376614,0.231120443409176,0.211521154481926,0.184497103941551,0.121251966967875,0.154809105787197,0.154967241703801,0.246750564371688,0.0647667560981996,0,0.103241476669322,0.184738456641144,0.179231347830284,0.245158190291516,0.205886245227941,0.241912801953066,0.168256394405555,0.180584914715553,0.165064335962716,0.14009867930599,0.151910910884809,0.180851470608298,0.179052452259037,0.200823085209877,0.208290866963544,0.237737089029094,0.30829388612842,0.318658682557914,0.339626650022546,0.364466741273085,0.387655181615926,0.409745613989025,0.406904500178964,0.428620318249996,0.429458526772791,0.419265710364858,0.412952232928705,0.4083322032,0.401921455653538,0.401853961573833,0.396172336854154,0.386064180364463,0.428167488150056,0.402047193118662,0.411783143059996,0.421836468879615,0.465861655642731,0.477925897942207,0.499199945655104,0.524584181659099,0.560084061566781,0.560674708671736,0.569021538899563,0.588188220387358,0.596364609226327,0.626392441577584,0.641030913387435,0.651578993978258,0.626707245339726,0.641825036264771,0.644200812269138,0.659738354028921,0.665018709526651,0.666648237261667,0.673286042131634,0.692994236742236,0.695956859428243,0.702901082819129,0.711702211877388,0.706812806033456,0.713805511791499,0.718708271642503,0.717419839885103,0.721296788175328,0.730985368005558,0.730412920660219,0.729663238487033,0.73033599517045,0.734945752260482,0.750035194263743,0.74588135836193,0.753632519598622,0.749763262071289,0.760350695827973,0.758455849314492,0.760136280038378,0.767255912845602,0.77386126215809,0.769728777049574,0.773671019442263,0.778370412464379,0.78316068685819,0.782021283288527,0.782911941361709,0.785547361983591,0.791064277958804,0.777833379109995
"Day024",0.431588472130317,0.396209397763583,0.387853291741635,0.40969967471,0.42510945832478,0.436399425886458,0.397474133537823,0.348214015934598,0.350830936123771,0.371762902199741,0.334767053360043,0.336596667226732,0.262293448557377,0.250823160796221,0.246192429736079,0.187909882993456,0.219105248456574,0.211842683207244,0.298288293362982,0.101035756564042,0.103241476669322,0,0.132779785819295,0.127853646569475,0.19310740193738,0.169727068107913,0.192755755769457,0.19299256556421,0.198974922927934,0.161159624271612,0.109688338819936,0.105271814089737,0.145550815048639,0.20384563582,0.221596793283892,0.221968875699978,0.253518282088803,0.327577393489568,0.33116681013987,0.347705762856954,0.375378621341261,0.395928524277715,0.414130846883636,0.413450095082932,0.435838653127688,0.433378556000336,0.437116826399401,0.424102010954084,0.430368320177403,0.418762107285217,0.422610379248243,0.416682272718752,0.395997863955839,0.448720207077243,0.421087662181577,0.430738512764231,0.436498568925635,0.466049740715293,0.478977141496555,0.495709362032436,0.518018435468785,0.555044876943372,0.557957416117898,0.568425262337053,0.584393370967532,0.596596343557813,0.621582042152424,0.638451046995424,0.650617024527593,0.638689398265419,0.651654825223033,0.654375281437904,0.670943703160256,0.675609056269721,0.675660479293512,0.682592863125564,0.699519523817982,0.70645516488505,0.710166461754925,0.716374607895819,0.718223808421686,0.719561617060001,0.717799902231657,0.726147361323693,0.727546883195479,0.733021697586653,0.735185678961464,0.734234612658039,0.740542568021299,0.744173420642326,0.748377691657549,0.747583470885049,0.752133248542735,0.747920472875042,0.755550528732888,0.753747846399069,0.757003967803645,0.75941692744158,0.766421195204817,0.76414941823585,0.765194533568302,0.77285364384205,0.776730048936652,0.775529556846531,0.780321509620115,0.778744685952257,0.784944143998172,0.767858321547233
"Day025",0.520041938869203,0.482259785553402,0.473204942804732,0.490102824130198,0.509784081747446,0.515133885663635,0.472079848463604,0.422359657132454,0.418574325127093,0.440305799446419,0.382183932853822,0.37495340025,0.327027501310189,0.323552385517204,0.330927492903273,0.275857643411897,0.3099042222831,0.302954127590752,0.383578310756163,0.178777144593576,0.184738456641144,0.132779785819295,0,0.0594940272458923,0.125027212068752,0.141549953811278,0.197808998355879,0.242855733977857,0.222462728175011,0.165742638348342,0.152843365608821,0.103828208687596,0.120782763785604,0.244902245565102,0.255580693088611,0.22771286889594,0.254795444023726,0.371102772675411,0.355370614964215,0.3488449038,0.396205979853962,0.395267507389763,0.421785100245545,0.421054412904474,0.463522329090494,0.446507746662325,0.476024957547158,0.451003021476275,0.470141438083768,0.453013991322903,0.464235182441248,0.458973861834013,0.427572623388551,0.492618406527611,0.467595091621296,0.470767798713815,0.48134271118556,0.507299091027828,0.512641812437817,0.528375973512359,0.551810410104845,0.585931182209336,0.591087380687733,0.599102453855992,0.618108607576181,0.629166947487021,0.651067113545447,0.668329099391609,0.680850934948511,0.68597262501099,0.69270323013,0.699001909815485,0.717098284308683,0.720373997172252,0.721371724529999,0.728061321847368,0.741087933234823,0.751770750373866,0.752658268263285,0.760290921692808,0.76352788608936,0.762309996504755,0.763247548429346,0.768602181956197,0.767677719463737,0.772092903063165,0.776702831258836,0.776066508514401,0.78044594209549,0.78296209832783,0.785932358600704,0.784841597198607,0.78900135553101,0.783893631838645,0.789325424149466,0.789305056366304,0.789659253307361,0.790823681466862,0.790210887770559,0.790588391871624,0.791640387656039,0.795173183736927,0.797477361401013,0.794954579081798,0.799244303884982,0.798191487706973,0.804041833463142,0.788454255092596
