"","Axis.1","Axis.2","Axis.3","Axis.4","Axis.5","Axis.6","Axis.7","Axis.8","Axis.9","Axis.10","Axis.11","Axis.12","Axis.13","Axis.14","Axis.15","Axis.16","Axis.17","Axis.18","Axis.19","Axis.20","Axis.21","Axis.22","Axis.23","Axis.24","Axis.25","Axis.26","Axis.27","Axis.28","Axis.29","Axis.30","Axis.31","Axis.32","Axis.33","Axis.34","Axis.35","Axis.36","Axis.37","Axis.38","Axis.39","Axis.40","Axis.41","Axis.42","Axis.43","Axis.44","Axis.45","Axis.46","Axis.47","Axis.48","Axis.49","Axis.50","Axis.51","Axis.52","Axis.53","Axis.54","Axis.55","Axis.56","Axis.57","number","code","day","period"
"Day074",0.270939249534868,-0.0145652343515203,-0.0609711210759103,0.0710975548158039,0.0444209759409605,0.0146473829328448,-0.0274981967486617,0.00526458732487212,0.0318340135742406,0.0272871769552554,-0.00309746638423086,0.00910839812883872,-0.0149142202124536,-0.0100832194208195,0.00941866981226156,0.00103061209297754,-0.00340635786403473,-0.00116009900895795,-0.000174151906582187,-0.00237319787021033,-0.00583200495271055,-0.00817570629945225,0.00712893924441048,0.00222498028543726,-0.0017136139835683,0.00509352333552174,-0.00177151523208489,-0.0065499453975468,0.00317658189180517,-0.00147991540219635,-0.00635277921092965,0.0108866061232862,0.00823762458289957,-0.00243149362875287,-0.00363243870926241,0.0151939394040611,-0.00136821767385884,-0.00196343911924648,-0.00297163660959334,0.0150404491259246,0.00943842720271657,0.00630872549264799,0.00443694579384362,-0.00517079616622939,0.00525703214285482,-0.00420720227467824,-0.00405587378100108,-0.00755211713325177,-0.000448042361505891,-0.000180297960690808,-0.00207038646952016,-0.00376187654440646,-0.0051876027545153,-0.000586265732727179,-0.00408592736943313,0.00101302779377327,0.000700760771310422,74,"Day074",74,3
"Day075",0.287764471710228,-0.0101975477906369,-0.053364124797045,0.0593865179214456,0.0523591046043819,0.0156737367398569,-0.0299609947549858,0.00463455509550646,0.0324472291673991,0.0224319200368415,-0.0106949698832774,0.00388441133600567,-0.00806115237435127,-0.00721755749878473,0.00315463220424894,-0.000558639446174639,-0.00313298800960511,0.00620646578461668,-0.00236833367852269,0.00229974911103638,-0.0120675372517567,0.0102123713063096,0.011139960630471,0.00703674036133002,-0.00846132205355144,0.0129297243127426,0.00168536059484453,0.00423523662727118,0.00665884967492439,0.000983396722739797,-0.0019851682381911,0.00470232305123426,0.00688306929514616,0.0037963047907167,-0.00191192968029981,0.00471255505345216,-0.00249269571955756,0.00997257041838659,0.00104628365229854,-0.00191668713362778,-0.00995057803575938,-0.00515377175773527,-0.00044499094972482,0.00185167623361044,-0.000982249227545022,0.00485357481486765,0.00177435353577251,0.00368671203924558,0.00360940392085342,0.00358699190797733,0.00246374093845746,0.00660786024197306,-0.00127137869827657,0.00292990252694909,0.00317390422867216,0.00366605447289086,-0.000651488948481186,75,"Day075",75,3
"Day076",0.294661890006788,-0.00782052748495381,-0.038912011225641,0.0440621232991314,0.0526663150785204,0.00423814349571247,-0.0308874857528301,0.0146648553856071,0.0106116953053741,0.00473061400465646,-0.0139894092086265,0.00693768010308423,-0.0116034233832295,-0.0224078331070846,-0.00804826635446829,0.00310326819828285,-0.00811014364583511,-0.00688968181543089,0.00158615436945722,0.0111349416355106,-0.000180760719484518,0.00711202296367871,0.010801168529721,0.00461676017378594,0.003510742178585,-0.000137467347652121,0.018507034863684,0.00126646116108944,0.00021912099695755,-0.00128492214182101,0.00287293264355961,0.000224663104834957,0.00865792599454448,0.0134645137341602,0.00147723394109295,-0.00460900438882914,0.014130413106292,-0.00592937135500762,0.00167770113660484,-0.00494374961598104,-0.00184447461662223,-0.0031105782973844,-0.00725425465765832,-0.001808773886261,-0.00695343974827068,-0.00379287103681298,-0.00272685775591251,-0.000155825811245844,0.00327600225730641,-0.00194195600217377,-0.000254579779117406,-0.00762010726752737,0.00171143854068191,-0.00130652368295657,0.00235934827091758,-0.00143737094407002,-8.04278169072582e-05,76,"Day076",76,3
"Day077",0.293240031648509,-0.00154541540908006,-0.0586413544626683,0.0378439485123673,0.0693391857934317,0.0142528679657962,-0.0340400292882756,-0.0032811634049532,0.0214420019299306,0.0140958186606097,0.00348552198185649,-0.0183531898188424,0.0159891072516301,0.000232555753153896,0.0131072017300266,0.0181865664076441,-0.0167508507226369,-0.00459633435502225,-0.0137250908929375,-0.00392994301744335,-0.00773224802917473,-0.0112149742620234,-0.0106897342699435,-0.0155239547946781,-0.00563495026729218,-0.00384599170811697,-0.00748096681379532,0.00315461833268778,0.00555675570553671,0.00178257423779585,0.00407035698109605,0.00644632764316501,-0.00972807585948694,0.00594992608361983,-0.00197306132621368,-0.00324107031402786,0.00348397185398984,0.00169673426433918,0.00770439233451341,-0.00618897677532401,0.0018612813174209,0.00465623075703963,0.00141530017512904,0.000395154934242305,-0.00273444830381223,0.0091391228525089,-0.00157688220961819,-0.00142158327607301,0.000642215699813088,-0.00102857494460264,0.00163218924307249,-0.00242663749428973,-4.82113373522454e-06,-0.000286508969533111,-0.00170033811869982,-0.00199251315959948,0.000602942492161312,77,"Day077",77,3
"Day078",0.302656445921641,-0.00214307783748042,-0.0394610503934373,0.03256194842765,0.0659435723714875,0.00889953566404496,-0.0344595925878613,0.00502961858572063,0.00300582882367288,-0.00187653056353862,-0.0074357201090345,-0.0111043691064847,-0.00089379794935667,-0.00940461260633445,0.0029911381380597,0.00923285322707946,-0.00104098176890558,-0.0062529513958682,-0.0145431179929717,0.00731266218573594,0.0011921639761666,-0.00801275550083442,-0.00820946930546978,-0.0053692548918858,-0.0107217480196361,-0.0034085818734648,0.00215218344999002,0.00468223811424536,0.0039547718019747,0.00673923526869474,0.00957475814103904,0.000921471579005471,0.00785450622449699,-0.010004717035907,0.0125088108290354,-0.000469118232573255,0.00294422590859623,-0.0107694054832506,-0.00709020592062332,-0.00699807099742879,-0.000176548635561011,0.00922346071292534,-0.00177798870399017,0.00438576937510919,0.00621240724926833,-0.00600641417681392,0.0090287464943947,-0.000830177567754821,-0.00316701060696673,0.000151095751430169,-0.00135078967192668,0.00409886503701297,0.00432299425830974,0.000983560842492672,0.00212009428684214,0.000901581066439051,0.000146827124208873,78,"Day078",78,3
"Day079",0.316233807456502,-0.0026051232980268,-0.0208995333377732,0.0178663873834892,0.0709052162267918,0.0140195340184743,-0.0328091732020384,0.0136023255641577,-0.0320886713557183,-0.02330717940039,-0.000866036225144013,-0.0352768722691569,0.0321595268983757,-0.0341814676833212,-0.00682084244090851,-0.0125491535168915,-0.00413113962680555,0.021999064480341,0.00380739765684706,-0.0114634744747902,0.00789827668571805,0.0110932419367976,-0.00504634920462155,-0.00535006089089905,0.00954765464437489,-0.0103456924502314,-0.000801369272219829,-0.00668661612131287,-0.00899401224222782,0.0059078904642836,-0.00496197330043157,0.000451098266388646,-0.00578650658008531,-0.00367295272314659,0.000636812754992464,0.0047625144423528,-0.000283049531332074,0.000448049378398597,-0.0014415777029816,0.00592222989874573,-0.00418304281747153,-0.000209367429152941,0.0032902728182931,-0.000526456006868767,-0.0025608057507117,0.00153559885375214,0.000529579284426312,0.00128238511543161,8.08988675985617e-05,-0.00250944608326546,0.00136501015706467,-0.000443714422133944,-0.0019281930946672,-0.000170585822244333,-0.000315700498314734,0.00157018264913489,0.000468122928949514,79,"Day079",79,3
"Day080",0.329245383670729,-0.00108852723838761,-0.0415761792426365,-0.00475323537820904,0.0605596459836079,-0.0170875864622687,-0.00447976182133016,0.00142503509687049,-0.035396756144816,-0.0109729652775795,-0.00952535456907769,0.000998938070612783,0.0159784244120782,-0.00242564503847219,0.0110604113491602,-0.00318785320626531,-0.0109539967179908,0.000939844709568561,0.00549312706535386,0.014898509129604,-0.00857500696028214,-0.0128160662437263,-0.0127051689917341,-0.0104191220514886,0.00493189059591201,-0.00292292752359399,0.00637081171401587,0.00192068516434978,0.00283268577985419,-0.00757775798059338,-0.015367962536211,-0.00258903197534942,-0.00774730836879269,-0.00576656461573605,-0.0046347335062623,0.00654843176346725,-0.0010838565104091,0.00656688372453277,-0.00654030700717526,-0.00190484919304395,0.00362604486245273,-0.00481895464466415,-0.00511767600653359,-0.00118026807106894,0.00496691934726722,-0.00416893423445204,-0.0057545506683401,0.000295740580591938,-0.000263914850875309,0.00332490950524603,-0.00171875128512133,0.000599019947307513,-0.00237537195090663,0.00313371286375961,0.00261988630163095,-0.00200161498351473,-0.00219659953970943,80,"Day080",80,3
"Day081",0.339807711653496,-0.000921594844270884,-0.0372598003759447,-0.0114179554867196,0.0316527422496409,-0.0351145620731764,0.0131703260381509,0.00366577444721901,-0.0400756035883099,0.0120506933428719,-0.0139598313005662,0.0129741934993239,-0.000359460142830306,-0.00963547020739609,0.00432393469038942,0.00771888702523555,-0.00117652935517912,0.0116300441529114,0.0114492198334122,0.00146564479701261,-0.00330739054319822,-0.0163552658393035,0.0031577979447043,-0.00110432211994098,0.00657030104210902,0.000155049494014995,0.00632752883716994,-0.00609781650591453,0.000583799361589253,0.00592899219750691,0.00529777157188387,-0.000926007912679322,-0.00111487797115277,0.00739410239650736,0.00384836108905011,0.0119427833695365,-0.00231971908207551,-0.0119322868017084,-0.000753601652564419,0.00139146755833777,0.0055746693503458,-0.000717790872408624,-0.00388679391821542,0.00377002313287479,-0.00464717133923521,0.00469030359171536,0.00123440546505061,0.00914789545811417,-0.000616639540090691,-0.00188313775395569,-0.000201058813123913,0.00549624375285472,-0.00303783322723874,-0.002704375431328,-0.00307639302978253,0.000936178116249928,0.00138610988189734,81,"Day081",81,3
"Day082",0.347023081674243,0.00135364130337992,-0.0367378838488545,-0.0147640033316101,0.0294457988562985,-0.0355818874603053,0.00255553952645252,0.00125523547803877,-0.0359942819580282,0.0190243208319222,-0.0137148416522901,0.00891596662496814,-0.00585412772018315,-0.00263617853003311,-0.00133186723962259,0.00807122680628377,0.0134420256675287,0.00246339867658133,0.00100213418287259,-0.00221729768309817,0.00196072663430472,0.00144411345433957,-0.00656484331101601,0.008351963944367,-0.00135796058633753,0.00597512734546019,-0.00133050219520279,0.000253421857593802,-0.00424234231905022,-0.0102286631670447,0.00705824938293678,-0.0030495373235017,0.00457020275662936,0.00650877678829393,0.00392429382203721,0.00510757357927756,0.00555435400555813,-0.0025204816802709,0.00464457281698499,0.00495981365302124,-0.00953632302328681,0.00434972371936901,0.0138622883145479,-0.00655018608259653,0.0024254363769089,0.0119666318703047,0.0038704470170826,-0.0030188222566694,-0.00575698324259838,0.00334893804545429,-0.00529295378604948,-0.00278271012754169,0.00184507316840138,0.0013047681965734,0.00275031908407718,-0.00128977544957588,-0.000775562769928769,82,"Day082",82,3
"Day083",0.34819703179204,-0.00132508897655354,-0.0506762862074656,-0.0128050841813982,0.029764243872971,-0.0279209049661928,0.00210499191150999,-0.000301505586193075,-0.0306539607133793,0.0240573525945198,-0.0167826788866511,0.0129048576809919,-0.0138146212021555,-0.0012886688095204,-0.00958727231186422,0.0117711016606211,0.020489352597335,-0.0130396139595572,-0.00896723491903108,0.0090590714904911,0.00756071624049076,0.000722431826486059,-0.00635234803188424,-0.00162395674146056,0.00548367043916651,0.00191884175967767,-0.00946719491128606,-0.00649334064350701,-0.00163368959951558,-0.00187715290490966,0.00554474937258647,0.00683787089086105,-0.0101966428059162,0.0031434935290535,0.00464518683240859,-0.00414751123189946,-0.00662434638165799,0.0067512441002544,0.005287988497043,0.00138320530724775,0.000885967303182177,0.00342963303040262,0.000697850365903759,-0.000707499676729935,0.00356309695434137,-0.00198526518999045,0.00295973307343741,0.00258109002172958,0.00386765164142988,0.00121476546197971,0.0041515693235972,-0.00286680570161532,-0.00125136565657669,0.00447101452941928,-0.000120001140472256,0.00150585778885607,-0.000646584309345592,83,"Day083",83,3
"Day084",0.35321385785997,0.0027744219282599,-0.0409531571264894,-0.0206352094869623,0.0234344757075085,-0.0334173289748607,0.00490511020507843,0.00139831794825272,-0.0308351325559678,0.0233881630043232,-0.00896956205560563,0.00943317437695759,-0.0123502999015514,0.000328098349141685,0.00157273445104748,0.0201866475682884,0.0115905534079504,0.00676315785946141,-0.00390347586526646,-0.00491446501340868,-0.00303356813241737,-0.00680950987912152,0.000218701599163769,0.00395183581455884,0.00046683931714295,0.00588658915493615,-0.00374592541213418,0.0168755027112884,-0.0100636831977731,-0.000113444689959993,0.00678317499552463,0.00367665231552539,-0.00753870056325789,-0.004422571667918,-0.00347899373652232,-0.00189295904309964,0.00477318696007726,0.00794796967240438,0.00173354882496775,-0.00651074662309349,-0.00228612357180169,-0.0103025006891161,0.00381555193872734,0.00386011786413012,-0.00218798931588971,-0.00908987595866165,-0.0070700549065564,-0.00745364849867901,-0.00275614227345011,-0.00576550558153776,-0.00115677340796012,-0.000943576586792405,0.00290663350106,-0.00259185025994352,0.000551160318894215,0.00137970453219492,0.000336117854159506,84,"Day084",84,3
"Day085",0.349313467066421,0.000776329409533306,-0.0168037534368982,-0.0188678716603707,0.0434275612765154,-0.0172757760972937,-0.00696115357878746,0.00579065408763213,-0.04308384736897,-0.00480633440387861,-0.0124044072550106,0.00521384191090523,0.00098282729591871,0.00303766231383773,2.06616613486522e-05,0.00835242684265089,0.0070579163102275,0.0116269709070091,0.00730505674059,-0.00719410297485462,-0.00990237013192232,0.0112007003993739,-0.00363443184502339,0.0116132672861073,-0.0108254169134819,0.00265728256273796,-0.00182237619302708,0.00132539475900528,0.00815236673948925,0.00393150871284261,-0.0098633000545267,0.00738272780217223,0.0147265925203294,0.00190016200826711,-0.0069857701696193,-0.0219359206418565,-0.00478154855912527,0.00419160279105675,0.00414156397510012,0.000953718177792058,0.00637278089590193,-0.000495540125982715,0.00415219946884846,0.00599016464701543,0.00587113897338596,-0.00225247724012062,-0.00121910361582838,-0.000797807957116162,0.00357086590690282,0.00259303315849888,0.000729178196691331,0.000491926825706437,0.00280856179090809,-0.000613193083351676,-0.00279620143006445,-0.00336899830565411,0.00069307018218616,85,"Day085",85,3
"Day086",0.355441892172622,0.0110791239316396,-0.0480498494140773,-0.0285099038678361,0.0210184700092218,-0.0286465135501876,-0.004939740213423,-0.00164411251671671,-0.00431477359263386,0.0158628362998481,-0.0133178071636962,-0.0134833831740289,0.00154558657082229,0.0220177771255624,0.00902369222842905,-0.00329207750047023,-0.00394631491984147,-0.00143063054402691,-0.00503248612774336,-0.000429516650408211,0.0155339886979124,-0.00313518677126566,0.00375285636639565,0.0111126153601647,0.00498093066812993,-0.00379547932687488,0.0140682777176758,0.00277017730305952,0.00500628918030469,0.00363347127501877,0.0035967823931758,0.000569320885710346,-0.00108916676625283,-0.00401703833249195,-0.000210905415127575,-0.00678735805213437,-0.00482682722198675,0.0122311395039006,-0.0033097146910434,0.00953561573244298,-0.00131428411465639,0.00745972433173396,-0.00842125569075513,-0.000521558116784285,-0.0129174487974626,-0.0011871297393252,0.00602486686766673,-0.000862395682911461,0.0041325257484414,-0.000620711755916783,-0.000964507995030956,-0.00200189206122483,0.000245174475642838,-0.00245910252524076,0.000614217786764727,-6.08682680252349e-05,0.000659248872849002,86,"Day086",86,3
"Day087",0.358379185000358,0.0156642339954175,-0.0249845093814438,-0.0384812898870568,0.0261139000000642,-0.0229117966534292,-0.0198531288392951,-3.38957555048938e-05,-0.0067944023069021,0.00281817310766551,-0.00220025877361636,-0.0123190689653845,-0.00625382213023339,0.0232943857941663,-0.00765197688897109,0.0130866765760361,0.00538899539759293,1.9459378686715e-05,-0.0166521222269218,-0.0093670237363046,0.0119623284160322,0.0145789199272446,0.00879096927242175,0.00563253882904021,0.0117338798756677,0.00456719249434153,-0.00312144625870583,0.0102053507076919,0.00688017026882228,0.00708081422284887,0.00120875412877624,-0.00561545667858508,0.0017405319375761,0.00800287195283035,0.00351848339347425,0.00594049695246178,-0.0052747852845554,-0.00435305883897795,-0.00187201373355523,-0.000285212254232144,0.00296555308395072,-0.00967034336158025,-0.00244521969887432,-0.00604920044840446,0.0046128580463826,-0.00169613065608469,-0.00043376561269559,0.00339640589156276,-0.000944931730654464,0.00369156655989154,0.00029713023583941,0.00235013840367054,-0.0017782240761396,-0.00445427060511847,0.000393518150377855,-0.00213763738557721,-0.000479835342660406,87,"Day087",87,3
"Day088",0.36139355287021,0.0161622606406117,-0.0174910627066675,-0.0418672253511581,0.0177869533255869,-0.026951851365256,-0.0103976113685455,-0.00523849846626366,-0.0172288800771445,-0.00476682762496685,0.000428314492736002,0.00227361564421125,-0.00455418245789678,0.0226064725482009,-0.00662601183900795,-0.00232946131973483,0.00851752214738977,0.00281365291791837,-0.0113313103558122,-0.00842751591230529,0.00348684497659132,0.00941909125454005,0.00272064703570588,0.00655710097382012,-0.00366413049170082,0.0108109545193307,0.00232016168901118,0.00215451753927672,-0.00090935246516817,0.00429218847567903,-0.0113072407570534,-0.00815575127402484,-0.000754391296264334,0.00229687144063607,0.000866196099550849,0.0139445105459223,-0.00386303144644222,-0.00439376946339599,-0.0053334599370523,-0.0105638527496771,-0.00261817672170949,0.0101316629641515,-0.00209457868431938,0.000985215770491996,-0.00537858416958335,0.000250902557160832,-0.00708628337354872,0.00420289327223671,0.00146082535700237,-0.00303614413531398,-0.00223088304951536,-0.0027933433357327,0.00385704560907898,0.0044701854780885,-0.00466984063608726,0.00165119389072684,-0.000543423402998379,88,"Day088",88,3
"Day089",0.365592505531934,0.0183002318187747,-0.0648252541647564,-0.0566157277427719,0.00434159457844604,-0.0370826870665713,0.00581841755721875,0.00706686735898137,-0.00373248437244835,0.00343259305872177,-0.00455004400061949,0.00232061750011456,0.00153589923635504,0.0160379106037373,0.00388058183307976,-0.00580980812403987,0.00894260821663402,0.00867782354205003,0.00573784622317326,-0.0163933713380561,-0.008308440774167,0.0106214503635758,-0.00173264009373808,-0.00278614357851944,-0.0147379822766825,-0.0102244143759822,-0.00549136074312414,-0.00544354197280334,-0.0169335626744713,0.00434900825337525,-0.00228782970765002,0.00299207885318088,0.00851516853653503,-0.0141879357845476,0.00516836870335003,0.00538686768205315,0.0102815008732622,0.00175538776447667,0.0039491838233833,-0.00601182223499826,-0.000128924987194204,0.00185649912977119,-0.00933446376360606,-0.00661549668329583,-0.00212827063903256,-0.00308148705317785,0.00137387583570238,-0.00144867171716252,-0.00412244934532938,0.00194694606919083,-0.00118296510987772,0.00152189720909167,-0.00234248117910275,-0.00586085290946447,0.0012170924074755,0.00100841176883856,-0.000622260735408626,89,"Day089",89,3
"Day090",0.367364027934652,0.0214555281152266,-0.0435577029623191,-0.0562814279357182,-0.00159169741264828,-0.0339196212380568,-0.00139366423570538,-0.000973173956530826,-0.000547544872519724,-0.000770770864088644,0.00153475353912657,-0.00171917723014361,-0.00716084820488213,0.0148893457866278,0.00420430469370923,-0.00690764067010798,0.0068059822891681,-0.00870922677303971,-0.00575697763985879,-0.00188432183389057,0.00341357604525806,0.00525418559287514,0.0103473675070301,-0.00304867805609474,0.00407910554229418,-0.00909410657489556,0.00594389466052294,0.00365416160987681,-0.00679623381667352,-0.00477369317931163,0.00756802398702343,-0.00558557051354949,0.00692149029800729,-0.00590106253543337,0.00726565161732517,-0.0012268913916458,0.00135387123275138,0.00158019039756198,-0.00418334596600044,0.000638788372439597,0.00412553755701239,-0.00601158941619584,0.00303065286216659,0.00805787115625901,0.00734432215039826,0.0100521835484297,-0.0044046737529064,-0.00245824015276808,0.0063289006756931,-0.0053944878937498,0.00753053663015372,0.00221505013180586,-0.00373007778100261,0.00357513998929527,-0.000442989828353635,-0.00266645659818302,0.000631763604524883,90,"Day090",90,3
"Day091",0.36960314315412,0.0215458423867762,-0.0782275702263566,-0.0593169182845308,0.00609820237221069,-0.0244643806418925,-0.00234025027537298,0.001321945740012,0.016418827153538,0.00798905030357988,-0.000546508228271557,-0.00276694441744359,-0.00236942266558995,0.0131558347586901,0.0149751023639297,-0.0109511292656914,0.00870247263518055,-0.0187933380752327,0.0135211808560509,-0.00123892836851841,-0.00340486677822089,0.0177000289881555,0.00557276952472534,-0.0123588990058655,0.00244337484111141,0.000444095519409991,-0.00703654449471376,0.000115223089871654,0.00330086886446661,0.00687453584631679,-0.00561605954167494,-0.00169156386307455,-0.00301221134022552,-0.00284647494716711,-0.0105720043989601,-0.00708436734246316,0.00358784732691736,-0.0100656564418435,-0.00751251628606278,0.00129993413582471,0.00194025979955533,0.0012676820932701,0.00960465676545211,0.00324426926955988,-0.00201503045540013,-0.000967332279427707,-0.00209308405755914,0.00337030368328763,-0.00730878375614679,0.00041903225845651,0.0018127924492006,-0.00247376908577023,-0.0012448188124915,0.000469101971474663,0.00201599257595516,-0.000678157405272709,0.000796777718592999,91,"Day091",91,3
"Day092",0.37646263614784,0.0250076904571454,-0.0545963512717271,-0.0614142781759717,-0.00590333137527197,-0.0244206476209683,-0.00334182537800516,0.00297436033821893,0.0208954400052213,0.00342511520908487,0.0146979315260819,-0.00767174236586622,-0.000984560096318798,-0.00970493610420651,0.00778813031739958,-0.0194853992381784,-0.00448096927550166,-0.0203071653158988,-0.0093463117470923,0.0146827003251196,0.0139832521332663,0.00277927067161838,0.00212483435023719,-0.00826057172346522,0.00781587204181982,-0.00661503357773644,-0.00884735233040937,-0.00294714860006066,-0.00521460670287681,-0.00125088686415893,-0.0100078115785431,-0.00795598305010832,0.00546055026057011,0.0102386621236602,-0.00245988235124292,-0.00220207258033187,-0.00705046333262483,0.00484429612159397,0.012013563669528,0.00283117843865202,0.00214272060525426,-0.00206258170209634,-0.0045439949533291,-0.00237197802793052,0.00156096118839034,-0.00317590114653641,0.00314548841144668,-0.0054669380704626,0.00309179307114146,0.00160373274856071,-0.00692448818866842,0.0047688895086742,0.00380094282318376,-6.37520258105374e-05,-0.0020456906748151,0.00248412897977175,-0.000123348299731617,92,"Day092",92,3
"Day093",0.380892133702433,0.0264980898726606,-0.0213363844989582,-0.0696191179421388,-0.0125317037294382,-0.022582143291012,-0.00391551876424814,0.0049431264089198,0.007227126796317,-0.0151226232096643,0.0321405089935802,0.00141879186541717,-0.00485321656825255,-0.00450085032447337,-0.00770362183686091,-0.00676137203428792,-0.00724193598403594,0.00466329496786459,-0.0103757476443317,0.0086828969633961,0.00263836761969531,-0.0168196969355551,0.0101979416446023,-0.0143829637246128,-0.010246160777926,0.0113277893005831,-0.00578612956315271,-0.0045720737331673,-0.00631936905044856,-0.00253430975501051,-0.0106563953942329,0.013481719440485,0.00745767739883606,0.00635206536161895,-0.000256126140024884,-0.00840757683508986,-0.00310071249185311,0.00374660044843639,-0.00282656827189445,0.000592773062357086,-0.000922528327637698,-0.00671569697753621,0.00145243289737017,0.000860911664153491,-0.000772113832959809,0.000594298208618707,0.004964276780658,0.00798776695931887,-0.00294144098702572,-0.00190552668773325,-0.00449108000484423,-0.00178652648155107,0.000491846247933713,-0.000596838705263126,-0.000642938615024836,-0.00130163916432081,0.00017673710256911,93,"Day093",93,3
"Day094",0.380074574349993,0.0247255377761565,-0.0329282888589975,-0.0702633640084366,-0.0094448287572654,-0.0276265262262253,0.00128199545336735,0.01722282095903,0.00123052390294001,-0.0256125489005939,0.0286732669758687,0.00122031189580518,0.00155098152256179,0.00558355106382338,-0.00514799743792337,-0.0304497143604795,-0.00336038640734731,-0.00769990317555679,0.0115897161255147,2.29703517779796e-05,-0.00859633688055723,-0.0100986061568962,-0.00209997069985836,-0.00502561217177514,-0.00543170140435188,0.00210900889062118,-0.00217884220756816,0.00398391015559032,-0.00173993058611913,0.00465963461915371,0.015506676011139,0.000277798086411859,0.00213239198308666,0.00655382207637644,-0.0153003427672824,0.00777396145490845,-0.00313562437994291,-0.00734728040973234,0.00202640922506286,0.00794084967211075,-0.00527346727267938,-0.00133852417683579,0.00071895620363056,-6.50341852200843e-05,0.00144786873491117,-0.00440104238639061,0.00533222046609262,-0.00343147736911165,0.00553777766799177,-0.00355572207602565,0.00670513062463107,-0.00148571581025754,0.00372977067898079,-0.0006660583732767,0.000370395555859158,-0.000214641230924302,-0.0013578965484852,94,"Day094",94,3
"Day095",0.382358915820163,0.029467295894735,-0.0245225463305677,-0.0719986463164034,-0.00955805420092886,-0.00635106262369168,-0.00218153345878681,0.0129829665176101,0.0172710855993579,-0.0194897281059639,0.0217149594839966,-0.00524022928539826,-0.00190639275247953,0.00388435902156349,-0.0146617914018218,-0.027622934837707,-0.0169159907658271,0.00449921918456266,-0.00285339396970856,0.0125282093620829,0.00866760633914805,-0.014537738416556,0.000318794193143038,0.00529846467390029,0.00274131020227878,-0.00564616852112798,0.0126110024099329,0.00500590264345379,0.00350879676734523,-0.0195908781235637,0.00176047334402414,0.0135327766690805,-0.00463072363984989,-0.00688867940771526,0.00351956186809072,0.00081862706615037,0.00205769317115671,-0.00474867317703613,0.00688921607490892,-0.000290957289257063,-0.00464240488650307,-0.000847511777602761,0.00405228184779626,0.00648916419577815,0.00119959164929429,-0.00161891771818312,-0.00324936139080736,0.000488939860843627,-0.00378292610936155,0.0118811778441385,-0.000548610712186932,-0.000531213857285445,-0.000844593209630906,-0.00010406913425092,-0.000400005312427058,-0.00119061184124051,0.000866221036593984,95,"Day095",95,3
"Day096",0.380604137799497,0.0280828609103022,-0.0141996006720216,-0.0700630192321014,-0.0151656700493011,-0.013449549392783,-0.00240921801828167,0.0093162690300758,0.017434182252582,-0.0232222117070854,0.0293613502722481,0.0103308119790846,-0.00359018042034045,-0.00797092474468079,-0.00985582963069938,-0.00693318968171423,-0.0247780033152533,0.00455752997891642,0.000291227354144715,0.00861915272951345,0.00923584082100229,-0.0113773016383695,-0.0105598918498078,0.00396253461033863,0.00211987084086286,-0.00504099390940521,0.0067271229379299,0.00419738758370972,0.00823613246481706,-0.00333305045736737,0.00268364689522141,-0.0099702253810234,0.00431737884457838,-0.00714387672877771,8.7910698030345e-05,-0.0018496293866516,0.000956470643240184,0.0102396808831703,-0.00672907786870322,-0.00361804254833027,0.001308950083322,0.00609351848014531,0.00362301304455941,-0.00358910951571658,0.00544383812537871,0.00192989644977014,-0.00395091281438605,-0.00075021637451396,-0.00193452129965209,-0.00774165396162204,0.000741823560113551,9.04203542688272e-05,0.000188952956629298,0.00119957349493267,0.00155035799715959,0.00429094529567645,0.000518804033164819,96,"Day096",96,3
"Day097",0.389920865465088,0.026806272100022,-0.0166067655394646,-0.0822841479410195,-0.0425605309023926,-0.0136457135831408,0.00930660344912247,-0.0107449205421468,0.00335846594521632,-0.0170361236963975,0.0102239656602376,-0.010738274528581,0.00771966823251122,-0.0218849029867247,-0.00971338175758744,-0.00103778989440151,0.000239151696464653,0.00290164961798317,-0.00453158419082109,0.0100172417285128,-0.00477780216599733,-0.00351230879104597,-0.0119314273191639,0.000565934576876167,-0.00824568150973415,0.0152690989037059,0.00180832697956526,0.000681059534209149,0.00932990148186384,0.0124692294627594,0.00167584533394626,-0.000334994227193506,-0.00194362374619715,-0.00759732013078152,0.00895381164422134,-0.0040822255062554,0.00294546917585553,-0.00219136186748982,0.00313462047486058,0.00840490818841815,0.010990669753367,-0.00257113323105443,0.00127010345436223,-0.00256640039208927,-0.00692046571720946,0.00247245333234757,-0.00223410014160751,0.00355468646546367,0.00892569070054084,0.00148054248533258,-0.000559693564030569,-0.000167872957155894,0.00166287415807661,-0.000496181310364846,-0.000649771301616808,-2.03596492879728e-05,-0.0011476819033545,97,"Day097",97,3
